school_id,School Name,Total,LEP,LEPperc,IEP,IEPperc,LowInc,LowIncperc
610189,Joseph Stockton Elementary School,457,94,20.57,114,24.95,371,81.18
610218,Joseph Warren Elementary School,329,2,0.61,27,8.21,321,97.57
610041,Josephine C Locke Elementary School,"1,303",362,27.78,147,11.28,"1,143",87.72
610019,Joshua D Kershaw Elementary School,263,0,0.00,30,11.41,226,85.93
610129,Josiah Pickard Elementary School,652,325,49.85,72,11.04,602,92.33
610022,Joyce Kilmer Elementary School,884,452,51.13,125,14.14,838,94.80
610253,Julia C Lathrop Elementary School,83,0,0.00,18,21.69,83,100.00
610000,Julia Ward Howe Elementary School of Excellence,574,0,0.00,70,12.20,559,97.39
610280,Kate S Buckingham Special Education Center,26,0,0.00,26,100.00,24,92.31
610016,Kate S Kellogg Elementary School,276,0,0.00,34,12.32,138,50.00
609716,Kelvyn Park High School,"1,250",174,13.92,189,15.12,"1,216",97.28
609746,Kenwood Academy High School,"1,851",17,0.92,190,10.26,"1,460",78.88
400044,KIPP Ascend Academy Charter Elementary School,545,8,1.47,52,9.54,519,95.23
400045,Kwame Nkrumah Academy Elementary School,215,0,0.00,19,8.84,171,79.53
609719,Lake View High School,"1,502",86,5.73,144,9.59,"1,338",89.08
610368,Langston Hughes Elementary School,422,0,0.00,105,24.88,363,86.02
610033,LaSalle Elementary Language Academy,576,35,6.08,52,9.03,134,23.26
610520,LaSalle II Magnet Elementary School,609,86,14.12,102,16.75,365,59.93
609910,Laughlin Falconer Elementary School,"1,508",597,39.59,167,11.07,"1,417",93.97
610133,Laura S Ward Elementary School,428,4,0.93,43,10.05,416,97.20
610034,Lawndale Elementary Community Academy,507,0,0.00,43,8.48,488,96.25
610024,Lazaro Cardenas Elementary School,641,324,50.55,53,8.27,568,88.61
400107,LEARN  Charter School-South Chicago Campus,280,9,3.21,18,6.43,270,96.43
400048,LEARN Charter ES - Excel,342,0,0.00,29,8.48,328,95.91
400047,LEARN Charter ES - North Lawndale,447,0,0.00,27,6.04,437,97.76
400046,LEARN Charter ES - Romano Butler Campus,599,0,0.00,29,4.84,570,95.16
400111,Learn Charter School - 5th Campus,236,0,0.00,13,5.51,220,93.22
400049,Legacy Charter Elementary School,512,0,0.00,54,10.55,472,92.19
609907,Leif Ericson Elementary Scholastic Academy,516,1,0.19,28,5.43,503,97.48
610298,Lenart Elementary Regional Gifted Center,328,2,0.61,12,3.66,100,30.49
610036,Leslie Lewis Elementary School,560,45,8.04,56,10.00,556,99.29
609738,Lincoln Park High School,"2,342",39,1.67,140,5.98,"1,344",57.39
609807,Lionel Hampton Fine & Performing Arts ES,657,140,21.31,85,12.94,621,94.52
609834,Little Village Elementary School,835,400,47.90,62,7.43,770,92.22
610325,Logandale Middle School,942,366,38.85,96,10.19,898,95.33
609809,Lorenz Brentano Math & Science Academy ES,453,109,24.06,48,10.60,400,88.30
609773,Louis A Agassiz Elementary School,429,45,10.49,89,20.75,208,48.48
610156,Louis Armstrong Math & Science Elementary School,95,0,0.00,22,23.16,95,100.00
610094,Louis Nettelhorst Elementary School,721,89,12.34,75,10.40,216,29.96
610117,Louis Pasteur Elementary School,"1,166",483,41.42,100,8.58,"1,104",94.68
609774,Louisa May Alcott Elementary School,474,28,5.91,39,8.23,87,18.35
610237,Ludwig Van Beethoven Elementary School,409,2,0.49,56,13.69,383,93.64
610108,Luke O'Toole Elementary School,510,0,0.00,50,9.80,502,98.43
609818,Luther Burbank Elementary School,"1,132",444,39.22,119,10.51,"1,097",96.91
609817,Lyman A Budlong Elementary School,862,415,48.14,66,7.66,725,84.11
610205,Lyman Trumbull Elementary School,430,105,24.42,120,27.91,369,85.81
610369,Mahalia Jackson Elementary School,322,0,0.00,72,22.36,295,91.61
610197,Mancel Talcott Elementary School,579,170,29.36,83,14.34,487,84.11
609722,Manley Career Academy High School,599,0,0.00,155,25.88,580,96.83
609872,Manuel Perez Elementary School,424,175,41.27,27,6.37,387,91.27
610128,Marcus Moziah Garvey Elementary School,354,0,0.00,40,11.30,327,92.37
610017,Maria Saucedo Elementary Scholastic Academy,"1,305",459,35.17,91,6.97,"1,182",90.57
610544,Mariano Azuela Elementary School,870,276,31.72,81,9.31,782,89.89
609756,Marie Sklodowska Curie Metropolitan High School,"3,323",251,7.55,331,9.96,"3,146",94.67
610502,Marine Military Math and Science Academy,367,4,1.09,28,7.63,353,96.19
610081,Mark Sheridan Elementary Math & Science Academy,537,48,8.94,44,8.19,368,68.53
610177,Mark Skinner Elementary School,783,31,3.96,56,7.15,239,30.52
610206,Mark Twain Elementary School,"1,154",197,17.07,99,8.58,989,85.70
610053,Marquette Elementary School,"1,385",428,30.90,115,8.30,"1,319",95.23
610152,Martha Ruggles Elementary School,417,0,0.00,43,10.31,386,92.57
610154,Martin A Ryerson Elementary School,443,2,0.45,43,9.71,419,94.58
610539,Marvin Camras Elementary School,823,301,36.57,85,10.33,775,94.17
610355,Mary E Courtenay Elementary Language Arts Center,257,87,33.85,77,29.96,199,77.43
610312,Mary E McDowell Elementary School,188,0,0.00,19,10.11,161,85.64
610127,Mary Gage Peterson Elementary School,856,162,18.93,82,9.58,667,77.92
610046,Mary Lyon Elementary School,"1,409",548,38.89,132,9.37,"1,344",95.39
609888,Mary Mapes Dodge Elementary Renaissance Academy,434,1,0.23,38,8.76,385,88.71
610365,Mary McLeod Bethune Elementary School,363,0,0.00,54,14.88,334,92.01
610535,Mason High School,48,0,0.00,13,27.08,47,97.92
610240,Matthew A Henson Elementary School,271,0,0.00,41,15.13,249,91.88
609935,Matthew Gallistel Elementary Language Academy,"1,413",377,26.68,100,7.08,"1,370",96.96
610362,Medgar Evers Elementary School,366,0,0.00,41,11.20,342,93.44
609928,Melville W Fuller Elementary School,239,0,0.00,22,9.21,222,92.89
610055,Michael Faraday Elementary School,191,0,0.00,29,15.18,190,99.48
609832,Michael M Byrne Elementary School,684,51,7.46,104,15.20,407,59.50
610244,Michele Clark Academic Prep Magnet High School,733,0,0.00,93,12.69,693,94.54
610551,Milburn Alternative Elementary School,5,0,0.00,1,20.00,5,100.00
610552,Milburn Alternative High School,35,0,0.00,6,17.14,35,100.00
610208,Mildred I Lavizzo Elementary School,392,0,0.00,33,8.42,369,94.13
609830,Milton Brunson Math & Science Specialty ES,650,9,1.38,76,11.69,603,92.77
610011,Minnie Mars Jamieson Elementary School,805,241,29.94,102,12.67,608,75.53
610018,Miriam G Canter Middle School,221,2,0.90,25,11.31,198,89.59
609725,Morgan Park High School,"1,571",1,0.06,205,13.05,"1,272",80.97
610257,Morton School of Excellence,344,2,0.58,28,8.14,318,92.44
610075,Moses Montefiore Special Elementary School,21,1,4.76,21,100.00,21,100.00
610082,Mount Greenwood Elementary School,891,0,0.00,123,13.80,237,26.60
610086,Mount Vernon Elementary School,290,2,0.69,40,13.79,283,97.59
610385,Multicultural Academy of Scholarship,315,43,13.65,43,13.65,308,97.78
609806,Myra Bradwell Communications Arts & Sciences ES,771,1,0.13,87,11.28,735,95.33
400050,Namaste Charter Elementary School,452,138,30.53,81,17.92,381,84.29
609783,Nancy B Jefferson Alternative High School,272,6,2.21,83,30.51,223,81.99
609960,Nathan Hale Elementary School,864,130,15.05,121,14.00,660,76.39
610348,Nathan R Goldblatt Elementary School,268,0,0.00,27,10.07,238,88.81
609876,Nathan S Davis Elementary School,"1,025",516,50.34,72,7.02,891,86.93
609952,Nathanael Greene Elementary School,630,285,45.24,69,10.95,600,95.24
610134,Nathaniel Pope Elementary School,199,1,0.50,23,11.56,173,86.93
610231,National Teachers Elementary Academy,443,2,0.45,55,12.42,405,91.42
609692,Neal F Simeon Career Academy High School,"1,533",1,0.07,142,9.26,"1,419",92.56
610085,Near North Elementary School,91,10,10.99,91,100.00,87,95.60
610284,New Field Elementary School,693,435,62.77,92,13.28,538,77.63
610323,New Millennium High School of Health at Bowen,700,29,4.14,165,23.57,678,96.86
609792,Newton Bateman Elementary School,"1,014",340,33.53,104,10.26,926,91.32
609730,Nicholas Senn High School,"1,051",208,19.79,128,12.18,978,93.05
609793,Nicholson Technology Academy,464,0,0.00,41,8.84,443,95.47
609961,Ninos Heroes Elementary Academic Center,435,27,6.21,29,6.67,424,97.47
400097,Noble Street Charter - Chicago Bulls College,787,69,8.77,84,10.67,698,88.69
400052,Noble Street Charter - Gary Comer College Prep,710,4,0.56,89,12.54,638,89.86
400053,Noble Street Charter - Golder College Prep,580,53,9.14,89,15.34,520,89.66
400098,Noble Street Charter - Muchin College Prep,708,54,7.63,61,8.62,582,82.20
400051,Noble Street Charter - Noble Street College Prep,599,37,6.18,70,11.69,547,91.32
400054,Noble Street Charter - Pritzker College Prep,752,73,9.71,67,8.91,719,95.61
400055,Noble Street Charter - Rauner College Prep,599,43,7.18,74,12.35,518,86.48
400056,Noble Street Charter - Rowe-Clark Math & Sci Acad,581,14,2.41,96,16.52,544,93.63
400057,Noble Street Charter - UIC College Prep,811,41,5.06,66,8.14,672,82.86
400106,Noble Street Charter School - Johnson HS,416,1,0.24,59,14.18,380,91.35
609810,Norman A Bridge Elementary School,994,304,30.58,117,11.77,755,75.96
400058,North Lawndale College Prep Charter - Christiana,473,0,0.00,39,8.25,450,95.14
400059,North Lawndale College Prep Charter - Collins,412,0,0.00,43,10.44,399,96.84
610354,North River Elementary School,360,175,48.61,62,17.22,316,87.78
609691,North-Grand High School,883,132,14.95,127,14.38,844,95.58
609749,Northside College Preparatory High School,"1,053",6,0.57,62,5.89,386,36.66
609744,Northside Learning Center High School,299,43,14.38,299,100.00,256,85.62
610051,Northwest Middle School,758,174,22.96,77,10.16,744,98.15
610099,Norwood Park Elementary School,358,7,1.96,70,19.55,50,13.97
610529,Ogden International High School,558,25,4.48,91,16.31,319,57.17
610201,Ole A Thorp Elementary Scholastic Academy,834,58,6.95,86,10.31,426,51.08
610300,Oliver S Westcott Elementary School,412,0,0.00,47,11.41,404,98.06
609997,Oliver Wendell Holmes Elementary School,333,0,0.00,43,12.91,307,92.19
610105,Oriole Park Elementary School,644,28,4.35,50,7.76,130,20.19
610329,Orozco Fine Arts & Sciences Elementary School,636,174,27.36,51,8.02,628,98.74
610389,Orr Academy High School,823,17,2.07,228,27.70,802,97.45
609811,Orville T Bright Elementary School,359,46,12.81,80,22.28,351,97.77
610367,Oscar DePriest Elementary School,522,6,1.15,104,19.92,457,87.55
610059,Oscar F Mayer Elementary School,595,16,2.69,57,9.58,220,36.97
610021,Pablo Casals Elementary School,504,85,16.87,71,14.09,499,99.01
610115,Park Manor Elementary School,352,0,0.00,23,6.53,351,99.72
610116,Parkside Elementary Community Academy,348,1,0.29,36,10.34,333,95.69
400060,Passages Charter Elementary School,427,171,40.05,32,7.49,380,88.99
610557,Pathways in Education,213,2,0.94,5,2.35,193,90.61
609988,Patrick Henry Elementary School,648,299,46.14,59,9.10,635,97.99
610003,Paul Cuffe Math-Science Technology Academy ES,512,0,0.00,63,12.30,490,95.70
609676,Paul Laurence Dunbar Career Academy High School,"1,462",5,0.34,177,12.11,"1,431",97.88
610146,Paul Revere Elementary School,320,0,0.00,24,7.50,297,92.81
609707,Paul Robeson High School,734,0,0.00,161,21.93,722,98.37
610386,Peace & Education Coalition High School,120,5,4.17,21,17.50,119,99.17
609762,Percy L Julian High School,"1,224",0,0.00,170,13.89,"1,180",96.41
609791,Perkins Bass Elementary School,367,0,0.00,36,9.81,359,97.82
610395,Pershing West Middle School,269,2,0.74,37,13.75,199,73.98
400061,Perspectives Charter - Calumet HS,480,2,0.42,89,18.54,449,93.54
400067,Perspectives Charter - Calumet MS,380,0,0.00,48,12.63,356,93.68
400062,Perspectives Charter - Calumet Technology,517,1,0.19,71,13.73,460,88.97
400066,Perspectives Charter - IIT Math & Science Academy,571,4,0.70,91,15.94,474,83.01
400064,Perspectives Charter - Rodney D Joslin,376,8,2.13,53,14.10,335,89.10
610145,Peter A Reinberg Elementary School,827,293,35.43,159,19.23,730,88.27
609867,Peter Cooper Elementary Dual Language Academy,700,420,60.00,85,12.14,622,88.86
610147,Philip Rogers Elementary School,730,266,36.44,82,11.23,593,81.23
609777,Phillip D Armour Elementary School,362,84,23.20,45,12.43,353,97.51
610090,Phillip Murray Elementary Language Academy,533,8,1.50,52,9.76,279,52.35
609743,Phillips Achievement Academy High School,67,0,0.00,8,11.94,65,97.01
609981,Phobe Apperson Hearst Elementary School,362,96,26.52,103,28.45,342,94.48
610304,Phoenix Military Academy High School,462,13,2.81,40,8.66,434,93.94
610013,Pilsen Elementary Community Academy,445,176,39.55,102,22.92,391,87.87
400068,Plato Learning Academy Elementary School,414,0,0.00,30,7.25,411,99.28
400069,Polaris Charter Academy Elementary School,336,1,0.30,39,11.61,318,94.64
610135,Portage Park Elementary School,"1,123",156,13.89,146,13.00,939,83.62
400109,Prologue - Joshua Johnston Charter School for Fine Arts and,206,0,0.00,20,9.71,180,87.38
400070,Prologue Early College High School,233,5,2.15,25,10.73,224,96.14
400071,Providence Englewood Charter - Bunche,406,4,0.99,29,7.14,355,87.44
610138,Pulaski International Academy Elmentary School,860,219,25.47,64,7.44,755,87.79
609842,Rachel Carson Elementary School,"1,218",526,43.19,89,7.31,"1,110",91.13
609902,Ralph H Metcalfe Elementary Community Academy,485,0,0.00,56,11.55,478,98.56
610141,Ravenswood Elementary School,461,82,17.79,62,13.45,269,58.35
609769,Ray Graham Training Center High School,139,36,25.90,139,100.00,131,94.24
609903,Richard Edwards Elementary School,"1,486",669,45.02,128,8.61,"1,288",86.68
610291,Richard Henry Lee Elementary School,829,260,31.36,106,12.79,789,95.17
610239,Richard J Daley Elementary Academy,796,298,37.44,54,6.78,737,92.59
610102,Richard J Oglesby Elementary School,400,0,0.00,33,8.25,396,99.00
609702,Richard T Crane Technical Preparatory HS,476,1,0.21,110,23.11,457,96.01
610234,Richard Yates Elementary School,684,207,30.26,171,25.00,618,90.35
609695,Roald Amundsen High School,"1,535",177,11.53,232,15.11,"1,438",93.68
610350,Robert A Black Magnet Elementary School,473,0,0.00,27,5.71,390,82.45
609906,Robert Emmet Elementary School,459,0,0.00,32,6.97,458,99.78
609929,Robert Fulton Elementary School,466,78,16.74,43,9.23,426,91.42
610045,Robert H Lawrence Elementary School,376,6,1.60,37,9.84,367,97.61
609979,Robert Healy Elementary School,"1,376",319,23.18,98,7.12,"1,283",93.24
609956,Robert L Grimes Elementary School,486,95,19.55,42,8.64,430,88.48
610391,Robert Lindblom Math & Science Academy HS,908,10,1.10,43,4.74,678,74.67
610252,Robert Nathaniel Dett Elementary School,249,0,0.00,40,16.06,215,86.35
609759,Roberto Clemente Community Academy High School,"1,007",77,7.65,208,20.66,985,97.82
610374,Robeson Achievement Academy High School,111,0,0.00,14,12.61,109,98.20
610029,Rodolfo Lozano Bilingual & International Ctr ES,316,145,45.89,51,16.14,298,94.30
609733,Roger C Sullivan High School,827,215,26.00,157,18.98,770,93.11
610091,Ronald Brown Elementary Community Academy,283,0,0.00,44,15.55,242,85.51
610282,Ronald E McNair Elementary School,423,12,2.84,90,21.28,396,93.62
609826,Rosario Castellanos Elementary School,525,164,31.24,68,12.95,522,99.43
610056,Roswell B Mason Elementary School,475,1,0.21,39,8.21,431,90.74
400096,Rowe Elementary School,350,127,36.29,30,8.57,309,88.29
610027,Rudyard Kipling Elementary School,445,0,0.00,67,15.06,392,88.09
610250,Rueben Salazar Elementary Bilingual Center,444,181,40.77,59,13.29,358,80.63
609995,Rufus M Hitch Elementary School,534,64,11.99,60,11.24,380,71.16
609853,Salmon P Chase Elementary School,503,200,39.76,73,14.51,437,86.88
609943,Samuel Gompers Fine Arts Options ES,286,0,0.00,48,16.78,272,95.10
610155,Sauganash Elementary School,545,48,8.81,65,11.93,179,32.84
609805,Scott Joplin Elementary School,536,3,0.56,70,13.06,518,96.64
609968,Sharon Christa McAuliffe Elementary School,856,282,32.94,79,9.23,832,97.20
610157,Sidney Sawyer Elementary School,"1,828",765,41.85,116,6.35,"1,819",99.51
610283,Simon Guggenheim Elementary School,291,0,0.00,29,9.97,275,94.50
609750,Simpson Academy High School for Young Women,150,2,1.33,25,16.67,147,98.00
610521,Sir Miles Davis Magnet Elementary Academy,354,0,0.00,33,9.32,341,96.33
610534,Skinner North,242,4,1.65,11,4.55,62,25.62
610226,Socorro Sandoval Elementary School,"1,178",611,51.87,65,5.52,"1,098",93.21
610160,Songhai Elementary Learning Institute,352,4,1.14,38,10.80,332,94.32
609990,South Loop Elementary School,787,9,1.14,45,5.72,261,33.16
610530,South Shore Fine Arts Academy,255,0,0.00,19,7.45,193,75.69
610547,South Shore International College Prep HS School,323,2,0.62,46,14.24,294,91.02
609745,Southside Occupational Academy High School,201,13,6.47,201,100.00,200,99.50
610183,Spencer Technology Academy,809,0,0.00,86,10.63,755,93.33
610357,Spry Community Links High School,195,24,12.31,16,8.21,194,99.49
610548,STEM Magnet Academy,227,22,9.69,5,2.20,127,55.95
609880,Stephen Decatur Classical Elementary School,289,1,0.35,13,4.50,52,17.99
609933,Stephen F Gale Elementary Community Academy,515,118,22.91,63,12.23,457,88.74
609976,Stephen K Hayt Elementary School,993,373,37.56,110,11.08,936,94.26
609724,Stephen T Mather High School,"1,656",283,17.09,199,12.02,"1,432",86.47
610191,Stone Elementary Scholastic Academy,647,113,17.47,75,11.59,373,57.65
610405,Suder Montessori Magnet ES,350,13,3.71,31,8.86,189,54.00
610249,Talman Elementary School,370,198,53.51,49,13.24,349,94.32
610396,Tarkington School of Excellence ES,"1,065",340,31.92,110,10.33,"1,029",96.62
610506,TEAM Englewood Community Academy High School,440,1,0.23,66,15.00,439,99.77
609921,Telpochcalli Elementary School,284,148,52.11,45,15.85,271,95.42
609991,Theodore Herzl Elementary School,512,2,0.39,84,16.41,508,99.22
609728,Theodore Roosevelt High School,"1,497",320,21.38,241,16.10,"1,450",96.86
610178,Theophilus Schmid Elementary School,185,0,0.00,25,13.51,179,96.76
609794,Thomas A Edison Regional Gifted Center ES,269,1,0.37,15,5.58,25,9.29
609987,Thomas A Hendricks Elementary Community Academy,305,1,0.33,24,7.87,270,88.52
609851,Thomas Chalmers Specialty Elementary School,287,0,0.00,25,8.71,273,95.12
609896,Thomas Drummond Elementary School,352,49,13.92,39,11.08,129,36.65
610002,Thomas Hoyne Elementary School,285,1,0.35,43,15.09,250,87.72
610295,Thomas J Higgins Elementary Community Academy,368,0,0.00,37,10.05,337,91.58
610220,Thomas J Waters Elementary School,581,112,19.28,54,9.29,325,55.94
609715,Thomas Kelly High School,"2,893",393,13.58,345,11.93,"2,803",96.89
610321,Thurgood Marshall Middle School,434,84,19.35,70,16.13,425,97.93
610375,Tilden Achievement Academy High School,128,5,3.91,16,12.50,128,100.00
609895,Turner-Drew Elementary Language Academy,373,0,0.00,52,13.94,309,82.84
400078,University of Chicago Charter - Carter G Woodson,392,1,0.26,36,9.18,332,84.69
400075,University of Chicago Charter - Donoghue,475,0,0.00,28,5.89,399,84.00
400076,University of Chicago Charter - NKO,330,0,0.00,19,5.76,251,76.06
400077,University of Chicago Charter - Woodlawn,517,0,0.00,70,13.54,450,87.04
400112,UNO 51st and Homan Charter Elementary School,566,170,30.04,38,6.71,538,95.05
400081,UNO Charter - Bartolome de Las Casas,285,135,47.37,29,10.18,273,95.79
400082,UNO Charter - Carlos Fuentes,547,226,41.32,36,6.58,504,92.14
400101,UNO Charter - Gage Park,570,222,38.95,44,7.72,553,97.02
400083,UNO Charter - Octavio Paz Campus,432,161,37.27,39,9.03,422,97.69
400084,UNO Charter - Rufino Tamayo,288,131,45.49,22,7.64,278,96.53
400114,UNO Charter Elementary School St Marks,237,71,29.96,21,8.86,214,90.30
400085,UNO Charter School - Major Hector P.Garcia MD Campus,591,109,18.44,82,13.87,535,90.52
400089,UNO Charter School - Officer Donald J. Marquez,576,284,49.31,38,6.60,563,97.74
400080,UNO Charter School - PFC Omar E.Torres Campus,640,277,43.28,43,6.72,600,93.75
400079,UNO Charter School - SPC Daniel Zizumbo Campus,640,256,40.00,36,5.63,604,94.38
610394,Uplift Community High School,471,21,4.46,54,11.46,450,95.54
400102,Urban Prep Acad for Young Men - East Garfield Park,373,0,0.00,75,20.11,340,91.15
400086,Urban Prep Acad for Young Men Charter - Englewood,482,0,0.00,93,19.29,404,83.82
400105,Urban Prep Academy for Young Men  - South Shore,268,2,0.75,38,14.18,210,78.36
610504,Velma F Thomas Early Childhood Center,210,116,55.24,35,16.67,37,17.62
609989,Victor Herbert Elementary School,397,6,1.51,107,26.95,346,87.15
609944,Virgil Grissom Elementary School,328,54,16.46,29,8.84,223,67.99
610553,Vivian E. Summers Alternative Elementary School,17,0,0.00,0,0.00,17,100.00
610554,Vivian E. Summers Alternative High School,65,1,1.54,12,18.46,64,98.46
610518,VOISE Academy High School,411,2,0.49,80,19.46,398,96.84
610363,Walt Disney Magnet Elementary School,"1,651",178,10.78,135,8.18,"1,049",63.54
610095,Walter L Newberry Math & Science Academy ES,559,56,10.02,85,15.21,321,57.42
609680,Walter Payton College Preparatory High School,885,4,0.45,61,6.89,304,34.35
609955,Walter Q Gresham Elementary School,358,1,0.28,42,11.73,335,93.58
610264,Walter Reed Elementary School,44,0,0.00,5,11.36,43,97.73
609855,Walter S Christopher Elementary School,278,78,28.06,187,67.27,245,88.13
610179,Washington D Smyser Elementary School,"1,038",213,20.52,76,7.32,807,77.75
610121,Washington Irving Elementary School,481,21,4.37,80,16.63,425,88.36
609740,Wells Community Academy High School,630,56,8.89,129,20.48,614,97.46
610032,Wendell E Green Elementary School,254,0,0.00,42,16.54,239,94.09
609727,Wendell Phillips Academy High School,593,3,0.51,118,19.90,575,96.96
609978,Wendell Smith Elementary School,364,0,0.00,53,14.56,335,92.03
610100,West Park Elementary Academy,684,185,27.05,71,10.38,664,97.08
610224,West Pullman Elementary School,340,0,0.00,26,7.65,321,94.41
610542,West Ridge Elementary School,648,297,45.83,55,8.49,577,89.04
609755,Whitney M Young Magnet High School,"2,165",18,0.83,136,6.28,986,45.54
610230,Wildwood Elementary School,412,41,9.95,55,13.35,103,25.00
610251,Willa Cather Elementary School,234,0,0.00,31,13.25,211,90.17
610299,William A Hinton Elementary School,320,0,0.00,31,9.69,288,90.00
610101,William B Ogden Elementary School,713,83,11.64,61,8.56,191,26.79
610109,William Bishop Owen Scholastic Academy ES,243,1,0.41,24,9.88,150,61.73
609945,William C Goudy Elementary School,799,315,39.42,76,9.51,697,87.23
610143,William C Reavis Math & Science Specialty ES,310,1,0.32,42,13.55,285,91.94
610364,William E B Dubois Elementary School,184,0,0.00,21,11.41,183,99.46
609884,William E Dever Elementary School,838,196,23.39,94,11.22,495,59.07
609967,William F Finkl Elementary School,583,204,34.99,73,12.52,551,94.51
609994,William G Hibbard Elementary School,"1,235",548,44.37,133,10.77,"1,194",96.68
609812,William H Brown Elementary School,214,3,1.40,45,21.03,212,99.07
610023,William H King Elementary School,263,29,11.03,36,13.69,254,96.58
610136,William H Prescott Elementary School,239,60,25.10,34,14.23,165,69.04
610142,William H Ray Elementary School,653,55,8.42,75,11.49,291,44.56
610153,William H Ryder Math & Science Specialty ES,302,0,0.00,73,24.17,269,89.07
610167,William H Seward Communication Arts Academy ES,893,389,43.56,80,8.96,827,92.61
609734,William Howard Taft High School,"2,921",182,6.23,413,14.14,"1,818",62.24
610061,William J & Charles H Mayo Elementary School,456,0,0.00,40,8.77,433,94.96
609698,William J Bogan High School,"1,658",74,4.46,257,15.50,"1,575",94.99
610104,William J Onahan Elementary School,678,52,7.67,73,10.77,248,36.58
609678,William Jones College Preparatory High School,871,15,1.72,106,12.17,449,51.55
610193,William K New Sullivan Elementary School,524,65,12.40,77,14.69,520,99.24
609949,William P Gray Elementary School,"1,331",351,26.37,148,11.12,"1,215",91.28
610097,William P Nixon Elementary School,"1,051",490,46.62,71,6.76,979,93.15
610123,William Penn Elementary School,423,64,15.13,133,31.44,406,95.98
609711,William Rainey Harper High School,622,1,0.16,148,23.79,605,97.27
610172,William T Sherman Elementary School,461,4,0.87,37,8.03,459,99.57
609844,William W Carter Elementary School,370,0,0.00,30,8.11,367,99.19
610232,Williams Multiplex Elementary School,266,3,1.13,33,12.41,234,87.97
610336,Williams Preparatory Academy Middle School,125,1,0.80,31,24.80,123,98.40
610308,Wilma Rudolph Elementary Learning Center,100,37,37.00,92,92.00,85,85.00
610088,Wolfgang A Mozart Elementary School,747,319,42.70,62,8.30,735,98.39
609977,Woodlawn Community Elementary School,236,0,0.00,12,5.08,200,84.75
610392,World Language Academy High School,379,60,15.83,53,13.98,375,98.94
400087,Young Women's Leadership Charter High School,324,4,1.23,41,12.65,299,92.28
609686,Youth Connection Charter School,"4,030",78,1.94,659,16.35,"3,834",95.14
